66.98491634848341, 0.05005136590502168
71.31799699264856, 0.05175689740149636
75.26244044765386, -0.0035201340079407117
79.20442263881941, -0.09715641814945286
83.15282224308793, -0.09077613067160506
87.10239882025053, -0.06605250268142626
91.05698008187665, 0.03667005946622659
95.14793112543003, 0.26474092661374904
98.99223760851048, 0.6488106438716201
102.11698361440907, 1.161421299544811
105.7413790452616, 1.9533436088438574
104.1363978229723, 1.5834049704258835
107.73376799182549, 2.6395614221398205
109.92572772951692, 3.239755090626171
111.75512520515787, 3.7829995575465967
113.58324487938492, 4.306329252801379
115.77422732627164, 4.891291663116577
117.99323204752213, 5.482705578419865
120.62916435268488, 6.0909080917029526
123.94228952610214, 6.614593334125564
127.41384130726402, 6.927095591218041
131.71078798579657, 7.144905836114149
135.70670524944265, 7.225190977891327
139.9430294151103, 7.164854800064234
143.20791038728535, 6.98325898862935
145.65839581522087, 6.718178970253232
148.46521609133006, 6.432663956761585
