timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.7438],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[15.9823]
[0.004],[1.7445],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.6776]
[0.006],[1.7444],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.1926]
[0.008],[1.7438],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7717]
[0.01],[1.7427],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4178]
[0.012],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1712]
[0.014],[1.7395],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0674]
[0.016],[1.7377],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1365]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.5967]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1132]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5316]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3556]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9436]
[0.028],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3034]
[0.03],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4477]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3931]
[0.034],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1592]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7682]
[0.038],[1.7299],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2441]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6119]
[0.042],[1.732],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.8931]
[0.044],[1.7334],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.1143]
[0.046],[1.7349],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.303]
[0.048],[1.7365],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.4842]
[0.05],[1.7381],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6795]
[0.052],[1.7398],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0917]
[0.054],[1.7414],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8124]
[0.056],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4681]
[0.058],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0471]
[0.06],[1.7458],[0.001 0.001 0.001 0.001 0.001 0.001],[2.5406]
[0.062],[1.747],[0.001  0.001  0.001  0.001  0.0017 0.001 ],[3.4418]
[0.064],[1.748],[0.001  0.001  0.001  0.001  0.0021 0.001 ],[3.6682]
[0.066],[1.7488],[0.001  0.001  0.001  0.001  0.0024 0.001 ],[3.796]
[0.068],[1.7495],[0.001  0.001  0.001  0.001  0.0026 0.001 ],[3.8289]
[0.07],[1.7499],[0.001  0.001  0.001  0.001  0.0026 0.001 ],[3.7725]
[0.072],[1.7502],[0.001  0.001  0.001  0.001  0.0027 0.001 ],[3.6346]
[0.074],[1.7502],[0.001  0.001  0.001  0.001  0.0027 0.001 ],[3.4242]
[0.076],[1.7502],[0.001  0.001  0.001  0.001  0.0028 0.001 ],[3.1513]
[0.078],[1.7499],[0.001  0.001  0.001  0.001  0.0028 0.001 ],[2.8269]
