timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.744],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[16.0268]
[0.004],[1.7446],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.7168]
[0.006],[1.7446],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.2222]
[0.008],[1.7439],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7924]
[0.01],[1.7428],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4301]
[0.012],[1.7413],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1759]
[0.014],[1.7396],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0653]
[0.016],[1.7378],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1286]
[0.018],[1.736],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6096]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.13]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5554]
[0.024],[1.7312],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3807]
[0.026],[1.7301],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9692]
[0.028],[1.7293],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3287]
[0.03],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4719]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4155]
[0.034],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1794]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7857]
[0.038],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2586]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6233]
[0.042],[1.7321],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[-3.9001]
[0.044],[1.7335],[0.001  0.001  0.001  0.0015 0.0015 0.0012],[-3.1163]
[0.046],[1.735],[0.001  0.001  0.001  0.0017 0.0017 0.0013],[-2.299]
[0.048],[1.7366],[0.001  0.001  0.001  0.0017 0.0017 0.0013],[-1.4738]
[0.05],[1.7382],[0.001  0.001  0.001  0.0018 0.0018 0.0013],[-0.6625]
[0.052],[1.7399],[0.001  0.001  0.001  0.0018 0.0018 0.0013],[0.1153]
[0.054],[1.7415],[0.001  0.001  0.001  0.0018 0.0018 0.0013],[0.8423]
[0.056],[1.7431],[0.001  0.001  0.001  0.0018 0.0018 0.0013],[1.5038]
[0.058],[1.7446],[0.001  0.001  0.001  0.0018 0.0018 0.0013],[2.0882]
[0.06],[1.746],[0.001  0.001  0.001  0.0018 0.0018 0.0013],[2.5863]
[0.062],[1.7472],[0.001  0.001  0.001  0.0018 0.0018 0.0013],[3.4958]
[0.064],[1.7482],[0.001  0.001  0.001  0.0018 0.0018 0.0013],[3.7237]
[0.066],[1.749],[0.001  0.001  0.001  0.0018 0.0018 0.0013],[3.8515]
[0.068],[1.7497],[0.001  0.001  0.001  0.0018 0.0018 0.0013],[3.8832]
[0.07],[1.7501],[0.001  0.001  0.001  0.0018 0.0018 0.0013],[3.8246]
[0.072],[1.7504],[0.001  0.001  0.001  0.0017 0.0017 0.0013],[3.6835]
[0.074],[1.7504],[0.001  0.001  0.001  0.0017 0.0017 0.0013],[3.4691]
[0.076],[1.7503],[0.001  0.001  0.001  0.0017 0.0017 0.0013],[3.1917]
[0.078],[1.7501],[0.001  0.001  0.001  0.0017 0.0017 0.0013],[2.8623]
[0.08],[1.7497],[0.001  0.001  0.001  0.0017 0.0017 0.0012],[2.4924]
[0.082],[1.7492],[0.001  0.001  0.001  0.0016 0.0016 0.0012],[2.0706]
[0.084],[1.7486],[0.001  0.001  0.001  0.0016 0.0016 0.0012],[1.6618]
[0.086],[1.748],[0.001  0.001  0.001  0.0016 0.0016 0.0012],[1.2451]
[0.088],[1.7472],[0.001  0.001  0.001  0.0016 0.0016 0.0012],[0.8318]
[0.09],[1.7465],[0.001  0.001  0.001  0.0016 0.0016 0.0012],[0.4313]
[0.092],[1.7457],[0.001  0.001  0.001  0.0016 0.0016 0.0012],[0.052]
[0.094],[1.745],[0.001  0.001  0.001  0.0016 0.0016 0.0012],[-0.2986]
[0.096],[1.7443],[0.001  0.001  0.001  0.0015 0.0015 0.0012],[-0.6145]
[0.098],[1.7436],[0.001  0.001  0.001  0.0015 0.0015 0.0012],[-0.8909]
[0.1],[1.743],[0.001  0.001  0.001  0.0015 0.0015 0.0012],[-1.1241]
[0.102],[1.7424],[0.001  0.001  0.001  0.0015 0.0015 0.0012],[-1.5397]
[0.104],[1.7419],[0.001  0.001  0.001  0.0015 0.0015 0.0012],[-1.6416]
[0.106],[1.7416],[0.001  0.001  0.001  0.0015 0.0015 0.0012],[-1.6964]
[0.108],[1.7413],[0.001  0.001  0.001  0.0015 0.0015 0.0012],[-1.7064]
[0.11],[1.7411],[0.001  0.001  0.001  0.0015 0.0015 0.0012],[-1.6745]
[0.112],[1.7409],[0.001  0.001  0.001  0.0015 0.0015 0.0012],[-1.6049]
[0.114],[1.7409],[0.001  0.001  0.001  0.0015 0.0015 0.0012],[-1.502]
[0.116],[1.7409],[0.001  0.001  0.001  0.0014 0.0014 0.0012],[-1.3708]
[0.118],[1.741],[0.001  0.001  0.001  0.0014 0.0014 0.0012],[-1.2166]
[0.12],[1.7412],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[-1.0448]
[0.122],[1.7414],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[-0.8392]
[0.124],[1.7416],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[-0.6526]
[0.126],[1.7419],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[-0.4638]
[0.128],[1.7422],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[-0.2779]
[0.13],[1.7425],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[-0.0992]
[0.132],[1.7428],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[0.0687]
[0.134],[1.7431],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[0.2225]
[0.136],[1.7434],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[0.3596]
[0.138],[1.7437],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[0.478]
[0.14],[1.7439],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[0.5763]
[0.142],[1.7441],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[0.759]
[0.144],[1.7443],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[0.7973]
[0.146],[1.7444],[0.001  0.001  0.001  0.0014 0.0014 0.0011],[0.814]
[0.148],[1.7445],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.8104]
[0.15],[1.7445],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.7881]
[0.152],[1.7446],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.749]
[0.154],[1.7445],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.6952]
[0.156],[1.7445],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.6293]
[0.158],[1.7444],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.5536]
[0.16],[1.7443],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.4707]
[0.162],[1.7441],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.3708]
[0.164],[1.744],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.2835]
[0.166],[1.7438],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.1962]
[0.168],[1.7437],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.1109]
[0.17],[1.7435],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[0.0297]
[0.172],[1.7433],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[-0.046]
[0.174],[1.7432],[0.001  0.001  0.001  0.0013 0.0013 0.0011],[-0.1146]
[0.176],[1.743],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.1751]
[0.178],[1.7429],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.2266]
[0.18],[1.7427],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.2686]
[0.182],[1.7426],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.3474]
[0.184],[1.7425],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.3617]
[0.186],[1.7425],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.3662]
[0.188],[1.7424],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.3614]
[0.19],[1.7424],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.3483]
[0.192],[1.7424],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.3276]
[0.194],[1.7424],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.3006]
[0.196],[1.7424],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.2683]
[0.198],[1.7424],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.2318]
[0.2],[1.7424],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.1924]
[0.202],[1.7425],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.1429]
[0.204],[1.7425],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.1025]
[0.206],[1.7426],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.0625]
[0.208],[1.7427],[0.001  0.001  0.001  0.0012 0.0012 0.0011],[-0.0237]
[0.21],[1.7427],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[0.0128]
[0.212],[1.7428],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[0.0465]
[0.214],[1.7429],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[0.0768]
[0.216],[1.7429],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[0.1031]
[0.218],[1.743],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[0.1252]
[0.22],[1.743],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[0.1428]
[0.222],[1.743],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[0.1776]
[0.224],[1.7431],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[0.1825]
[0.226],[1.7431],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.183]
[0.228],[1.7431],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.1792]
[0.23],[1.7431],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.1717]
[0.232],[1.7431],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.1609]
[0.234],[1.7431],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.1473]
[0.236],[1.7431],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.1314]
[0.238],[1.7431],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.1137]
[0.24],[1.743],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0949]
[0.242],[1.743],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0714]
[0.244],[1.743],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0527]
[0.246],[1.7429],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0343]
[0.248],[1.7429],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0166]
[0.25],[1.7428],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[3.272e-05]
[0.252],[1.7428],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0151]
[0.254],[1.7428],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0285]
[0.256],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0401]
[0.258],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0496]
[0.26],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0571]
[0.262],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0717]
[0.264],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0733]
[0.266],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0729]
[0.268],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0706]
[0.27],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0667]
[0.272],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0612]
[0.274],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0546]
[0.276],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.047]
[0.278],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0387]
[0.28],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0299]
[0.282],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0182]
[0.284],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0097]
[0.286],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0014]
[0.288],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0065]
[0.29],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0139]
[0.292],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0205]
[0.294],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0262]
[0.296],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0311]
[0.298],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0351]
[0.3],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.038]
[0.302],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0446]
[0.304],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0449]
[0.306],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0443]
[0.308],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0429]
[0.31],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0407]
[0.312],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0379]
[0.314],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0345]
[0.316],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0308]
[0.318],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0267]
[0.32],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0225]
[0.322],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0172]
[0.324],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0132]
[0.326],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0093]
[0.328],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0057]
[0.33],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0023]
[0.332],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0007]
[0.334],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0033]
[0.336],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0055]
[0.338],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0072]
[0.34],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0085]
[0.342],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.011]
[0.344],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0111]
[0.346],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0108]
[0.348],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.01]
[0.35],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.009]
[0.352],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0076]
[0.354],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0061]
[0.356],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0044]
[0.358],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0025]
[0.36],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0006]
[0.362],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0021]
[0.364],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0039]
[0.366],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0056]
[0.368],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0072]
[0.37],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0086]
[0.372],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0098]
[0.374],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0109]
[0.376],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0118]
[0.378],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0124]
[0.38],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0129]
[0.382],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0141]
[0.384],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.014]
[0.386],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0137]
[0.388],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0133]
[0.39],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0127]
[0.392],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.012]
[0.394],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0112]
[0.396],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0103]
[0.398],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0093]
[0.4],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0084]
[0.402],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0073]
[0.404],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0064]
[0.406],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0056]
[0.408],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0049]
[0.41],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0042]
