timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.7439],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[16.0042]
[0.004],[1.7445],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.6969]
[0.006],[1.7445],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.2071]
[0.008],[1.7438],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7819]
[0.01],[1.7427],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4238]
[0.012],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1735]
[0.014],[1.7395],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0663]
[0.016],[1.7377],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1325]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6032]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1217]
[0.022],[1.7324],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5436]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3683]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9566]
[0.028],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3163]
[0.03],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.46]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4045]
[0.034],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1696]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7773]
[0.038],[1.7299],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2517]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.618]
[0.042],[1.732],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.897]
[0.044],[1.7334],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.1166]
[0.046],[1.7349],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.3037]
[0.048],[1.7365],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.4834]
[0.05],[1.7381],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6773]
[0.052],[1.7398],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0952]
[0.054],[1.7414],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8169]
[0.056],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4736]
[0.058],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0533]
[0.06],[1.7458],[0.001 0.001 0.001 0.001 0.001 0.001],[2.5474]
