timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.7439],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[15.9919]
[0.004],[1.7445],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.6861]
[0.006],[1.7445],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.199]
[0.008],[1.7438],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7762]
[0.01],[1.7427],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4205]
[0.012],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1722]
[0.014],[1.7395],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0669]
[0.016],[1.7377],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1348]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.5995]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1169]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5367]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3611]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9492]
[0.028],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3089]
[0.03],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.453]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.398]
[0.034],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1636]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7721]
[0.038],[1.7299],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2474]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6145]
[0.042],[1.7321],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.8947]
[0.044],[1.7334],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.1153]
[0.046],[1.7349],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.3032]
[0.048],[1.7365],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.4838]
[0.05],[1.7381],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6785]
[0.052],[1.7398],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0932]
[0.054],[1.7414],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8144]
[0.056],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4705]
[0.058],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0498]
[0.06],[1.7458],[0.001 0.001 0.001 0.001 0.001 0.001],[2.5435]
[0.062],[1.747],[0.001 0.001 0.001 0.001 0.001 0.001],[3.4452]
[0.064],[1.748],[0.001 0.001 0.001 0.001 0.001 0.001],[3.6707]
[0.066],[1.7489],[0.001 0.001 0.001 0.001 0.001 0.001],[3.797]
[0.068],[1.7495],[0.001 0.001 0.001 0.001 0.001 0.001],[3.8279]
[0.07],[1.7499],[0.001 0.001 0.001 0.001 0.001 0.001],[3.7693]
[0.072],[1.7502],[0.001 0.001 0.001 0.001 0.001 0.001],[3.6289]
[0.074],[1.7503],[0.001 0.001 0.001 0.001 0.001 0.001],[3.416]
[0.076],[1.7502],[0.001 0.001 0.001 0.001 0.001 0.001],[3.1406]
[0.078],[1.7499],[0.001 0.001 0.001 0.001 0.001 0.001],[2.8137]
[0.08],[1.7495],[0.001 0.001 0.001 0.001 0.001 0.001],[2.4467]
[0.082],[1.7491],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0283]
[0.084],[1.7485],[0.001 0.001 0.001 0.001 0.001 0.001],[1.623]
[0.086],[1.7478],[0.001 0.001 0.001 0.001 0.001 0.001],[1.21]
[0.088],[1.7471],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8004]
[0.09],[1.7464],[0.001 0.001 0.001 0.001 0.001 0.001],[0.4036]
[0.092],[1.7456],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0281]
[0.094],[1.7449],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3191]
[0.096],[1.7442],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6317]
[0.098],[1.7435],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.9051]
[0.1],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.1356]
[0.102],[1.7423],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.5465]
[0.104],[1.7419],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.6469]
[0.106],[1.7415],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.7005]
[0.108],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.7096]
[0.11],[1.741],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.6773]
[0.112],[1.7409],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.6075]
[0.114],[1.7408],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.5048]
[0.116],[1.7409],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.3741]
[0.118],[1.741],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.2205]
[0.12],[1.7411],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.0496]
[0.122],[1.7413],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.8448]
[0.124],[1.7416],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6594]
[0.126],[1.7419],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.4719]
[0.128],[1.7421],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.2874]
[0.13],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.11]
[0.132],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0566]
[0.134],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.2092]
[0.136],[1.7433],[0.001 0.001 0.001 0.001 0.001 0.001],[0.3451]
[0.138],[1.7436],[0.001 0.001 0.001 0.001 0.001 0.001],[0.4625]
[0.14],[1.7439],[0.001 0.001 0.001 0.001 0.001 0.001],[0.5599]
[0.142],[1.7441],[0.001 0.001 0.001 0.001 0.001 0.001],[0.7411]
[0.144],[1.7442],[0.001 0.001 0.001 0.001 0.001 0.001],[0.779]
[0.146],[1.7444],[0.001 0.001 0.001 0.001 0.001 0.001],[0.7956]
[0.148],[1.7444],[0.001 0.001 0.001 0.001 0.001 0.001],[0.7919]
[0.15],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[0.7697]
[0.152],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[0.7309]
[0.154],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[0.6776]
[0.156],[1.7444],[0.001 0.001 0.001 0.001 0.001 0.001],[0.6123]
[0.158],[1.7443],[0.001 0.001 0.001 0.001 0.001 0.001],[0.5373]
[0.16],[1.7442],[0.001 0.001 0.001 0.001 0.001 0.001],[0.4552]
[0.162],[1.7441],[0.001 0.001 0.001 0.001 0.001 0.001],[0.3564]
[0.164],[1.7439],[0.001 0.001 0.001 0.001 0.001 0.001],[0.2701]
[0.166],[1.7438],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1837]
[0.168],[1.7436],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0994]
[0.17],[1.7435],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0191]
[0.172],[1.7433],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0555]
[0.174],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.1232]
[0.176],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.1828]
[0.178],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.2336]
[0.18],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.2749]
[0.182],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3523]
[0.184],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3662]
[0.186],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3703]
[0.188],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3654]
[0.19],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.352]
[0.192],[1.7423],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3313]
[0.194],[1.7423],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3043]
[0.196],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.272]
[0.198],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.2356]
[0.2],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.1964]
[0.202],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.147]
[0.204],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.1068]
[0.206],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0671]
[0.208],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0286]
[0.21],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0076]
[0.212],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0411]
[0.214],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0711]
[0.216],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0972]
[0.218],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1191]
[0.22],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1365]
[0.222],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1711]
[0.224],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.176]
[0.226],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1764]
[0.228],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1727]
[0.23],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1653]
[0.232],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1546]
[0.234],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1411]
[0.236],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1254]
[0.238],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.108]
[0.24],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0894]
[0.242],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0663]
[0.244],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0478]
[0.246],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0296]
[0.248],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0122]
[0.25],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0041]
[0.252],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0189]
[0.254],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0321]
[0.256],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0434]
[0.258],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0527]
[0.26],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.06]
[0.262],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0743]
[0.264],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0758]
[0.266],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0753]
[0.268],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0729]
[0.27],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0689]
[0.272],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0634]
[0.274],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0568]
[0.276],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0492]
[0.278],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0408]
[0.28],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0321]
[0.282],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0204]
[0.284],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0119]
[0.286],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0036]
[0.288],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0042]
[0.29],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0115]
[0.292],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0181]
[0.294],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0238]
[0.296],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0287]
[0.298],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0326]
[0.3],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0356]
[0.302],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0421]
[0.304],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0424]
[0.306],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0419]
[0.308],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0405]
[0.31],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0383]
[0.312],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0355]
[0.314],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0323]
[0.316],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0286]
[0.318],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0246]
[0.32],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0204]
[0.322],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0152]
[0.324],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0113]
[0.326],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0075]
[0.328],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.004]
[0.33],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0007]
[0.332],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0022]
[0.334],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0048]
[0.336],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0069]
[0.338],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0085]
[0.34],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0098]
[0.342],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0122]
[0.344],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0122]
[0.346],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0119]
