timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.744],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[16.0288]
[0.004],[1.7446],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.7186]
[0.006],[1.7446],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.2237]
[0.008],[1.7439],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7936]
[0.01],[1.7428],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.431]
[0.012],[1.7413],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1766]
[0.014],[1.7396],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0657]
[0.016],[1.7378],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1287]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6096]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1302]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5559]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3814]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9699]
[0.028],[1.7293],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3294]
[0.03],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4726]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4163]
[0.034],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1801]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7864]
[0.038],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2593]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6238]
[0.042],[1.7321],[0.001  0.001  0.001  0.0011 0.001  0.0012],[-3.9006]
[0.044],[1.7335],[0.001  0.001  0.001  0.0012 0.0011 0.0013],[-3.1178]
[0.046],[1.735],[0.001  0.001  0.001  0.0012 0.0011 0.0013],[-2.302]
[0.048],[1.7366],[0.001  0.001  0.001  0.0012 0.0011 0.0014],[-1.4787]
[0.05],[1.7382],[0.001  0.001  0.001  0.0012 0.0011 0.0014],[-0.6695]
[0.052],[1.7399],[0.001  0.001  0.001  0.0012 0.0011 0.0014],[0.106]
[0.054],[1.7415],[0.001  0.001  0.001  0.0012 0.0011 0.0014],[0.8307]
[0.056],[1.7431],[0.001  0.001  0.001  0.0012 0.0011 0.0014],[1.49]
[0.058],[1.7446],[0.001  0.001  0.001  0.0012 0.0011 0.0014],[2.0722]
[0.06],[1.7459],[0.001  0.001  0.001  0.0012 0.0011 0.0014],[2.5683]
[0.062],[1.7471],[0.001  0.001  0.001  0.0013 0.0011 0.0016],[3.4745]
[0.064],[1.7482],[0.001  0.001  0.001  0.0013 0.0011 0.0017],[3.7016]
[0.066],[1.749],[0.001  0.001  0.001  0.0013 0.0011 0.0017],[3.8293]
[0.068],[1.7496],[0.001  0.001  0.001  0.0013 0.0011 0.0017],[3.8613]
[0.07],[1.7501],[0.001  0.001  0.001  0.0014 0.0011 0.0018],[3.8035]
[0.072],[1.7503],[0.001  0.001  0.001  0.0014 0.0011 0.0018],[3.6637]
