timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.744],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[16.0289]
[0.004],[1.7446],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.7188]
[0.006],[1.7446],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.2238]
[0.008],[1.7439],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7937]
[0.01],[1.7428],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4311]
[0.012],[1.7413],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1766]
[0.014],[1.7396],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0657]
[0.016],[1.7378],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1287]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6097]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1303]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.556]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3815]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.97]
[0.028],[1.7293],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3295]
[0.03],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4727]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4164]
[0.034],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1802]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7865]
[0.038],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2593]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6239]
[0.042],[1.7321],[0.001  0.001  0.001  0.001  0.001  0.0011],[-3.9006]
[0.044],[1.7335],[0.001  0.001  0.001  0.001  0.001  0.0011],[-3.1184]
[0.046],[1.735],[0.001  0.001  0.001  0.001  0.001  0.0011],[-2.3036]
[0.048],[1.7366],[0.001  0.001  0.001  0.001  0.001  0.0011],[-1.4814]
[0.05],[1.7382],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.6735]
[0.052],[1.7399],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.1006]
[0.054],[1.7415],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.8239]
[0.056],[1.7431],[0.001  0.001  0.001  0.001  0.001  0.0011],[1.4818]
[0.058],[1.7446],[0.001  0.001  0.001  0.001  0.001  0.0011],[2.0627]
[0.06],[1.7459],[0.001  0.001  0.001  0.001  0.001  0.0011],[2.5576]
[0.062],[1.7471],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.4618]
[0.064],[1.7481],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.6876]
[0.066],[1.749],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.8139]
[0.068],[1.7496],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.8445]
[0.07],[1.75],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.7854]
[0.072],[1.7503],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.6443]
[0.074],[1.7504],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.4303]
[0.076],[1.7503],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.1538]
[0.078],[1.75],[0.001  0.001  0.001  0.001  0.001  0.0012],[2.8256]
[0.08],[1.7496],[0.001  0.001  0.001  0.001  0.001  0.0012],[2.4573]
[0.082],[1.7491],[0.001  0.001  0.001  0.001  0.001  0.0012],[2.0372]
[0.084],[1.7486],[0.001  0.001  0.001  0.001  0.001  0.0012],[1.6307]
[0.086],[1.7479],[0.001  0.001  0.001  0.001  0.001  0.0013],[1.2164]
[0.088],[1.7472],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.8056]
[0.09],[1.7465],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.4077]
[0.092],[1.7457],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.0312]
[0.094],[1.745],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.3169]
[0.096],[1.7442],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.6302]
[0.098],[1.7436],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.9042]
[0.1],[1.7429],[0.001  0.001  0.001  0.001  0.001  0.0013],[-1.1352]
[0.102],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0013],[-1.5471]
[0.104],[1.7419],[0.001  0.001  0.001  0.001  0.001  0.0013],[-1.6474]
[0.106],[1.7416],[0.001  0.001  0.001  0.001  0.001  0.0013],[-1.7009]
[0.108],[1.7413],[0.001  0.001  0.001  0.001  0.001  0.0013],[-1.7097]
[0.11],[1.7411],[0.001  0.001  0.001  0.001  0.001  0.0013],[-1.677]
[0.112],[1.7409],[0.001  0.001  0.001  0.001  0.001  0.0013],[-1.6068]
[0.114],[1.7409],[0.001  0.001  0.001  0.001  0.001  0.0013],[-1.5035]
[0.116],[1.7409],[0.001  0.001  0.001  0.001  0.001  0.0013],[-1.3721]
[0.118],[1.741],[0.001  0.001  0.001  0.001  0.001  0.0013],[-1.2179]
[0.12],[1.7412],[0.001  0.001  0.001  0.001  0.001  0.0013],[-1.0464]
[0.122],[1.7414],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.8405]
[0.124],[1.7416],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.6545]
[0.126],[1.7419],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.4664]
[0.128],[1.7422],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.2813]
[0.13],[1.7425],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.1034]
[0.132],[1.7428],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.0636]
[0.134],[1.7431],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.2166]
[0.136],[1.7434],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.3529]
[0.138],[1.7437],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.4705]
[0.14],[1.7439],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.5681]
[0.142],[1.7441],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.7497]
[0.144],[1.7443],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.7876]
[0.146],[1.7444],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.804]
[0.148],[1.7445],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.8002]
[0.15],[1.7445],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.7779]
[0.152],[1.7445],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.7388]
[0.154],[1.7445],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.6853]
[0.156],[1.7445],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.6196]
[0.158],[1.7444],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.5443]
[0.16],[1.7443],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.4619]
[0.162],[1.7441],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.3626]
[0.164],[1.744],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.2761]
[0.166],[1.7438],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.1894]
[0.168],[1.7437],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.1049]
[0.17],[1.7435],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.0244]
[0.172],[1.7433],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.0504]
[0.174],[1.7432],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.1183]
[0.176],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.178]
[0.178],[1.7429],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.2288]
[0.18],[1.7427],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.2702]
[0.182],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.3478]
[0.184],[1.7425],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.3616]
[0.186],[1.7425],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.3657]
[0.188],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.3606]
[0.19],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.3471]
[0.192],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.3263]
[0.194],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.2991]
[0.196],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.2666]
[0.198],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.2301]
[0.2],[1.7425],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.1907]
[0.202],[1.7425],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.141]
[0.204],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.1007]
[0.206],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.0608]
[0.208],[1.7427],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.0223]
[0.21],[1.7427],[0.001  0.001  0.001  0.001  0.001  0.0014],[0.0141]
[0.212],[1.7428],[0.001  0.001  0.001  0.001  0.001  0.0014],[0.0476]
[0.214],[1.7429],[0.001  0.001  0.001  0.001  0.001  0.0014],[0.0777]
[0.216],[1.7429],[0.001  0.001  0.001  0.001  0.001  0.0014],[0.1039]
[0.218],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0014],[0.1258]
[0.22],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0014],[0.1433]
[0.222],[1.7431],[0.001  0.001  0.001  0.001  0.001  0.0014],[0.1779]
[0.224],[1.7431],[0.001  0.001  0.001  0.001  0.001  0.0014],[0.1828]
