timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.744],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[11.9986]
[0.004],[1.7448],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[11.1985]
[0.006],[1.7451],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[9.5982]
[0.008],[1.745],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[8.0012]
[0.01],[1.7444],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[6.4123]
[0.012],[1.7435],[0.001 0.001 0.001 0.001 0.001 0.001],[4.8616]
[0.014],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[3.3766]
[0.016],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[1.9817]
[0.018],[1.7399],[0.001 0.001 0.001 0.001 0.001 0.001],[0.6977]
[0.02],[1.7386],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.4579]
[0.022],[1.7373],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.2402]
[0.024],[1.7362],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.9498]
[0.026],[1.7353],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.5049]
[0.028],[1.7345],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.9063]
[0.03],[1.7339],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.1587]
[0.032],[1.7335],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.2697]
[0.034],[1.7333],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.2498]
[0.036],[1.7334],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.1111]
[0.038],[1.7336],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.868]
[0.04],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.5357]
[0.042],[1.7347],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.2193]
[0.044],[1.7354],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.7374]
[0.046],[1.7363],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.2151]
[0.048],[1.7372],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.6701]
[0.05],[1.7383],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.1181]
[0.052],[1.7394],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.5737]
[0.054],[1.7405],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0499]
[0.056],[1.7415],[0.001 0.001 0.001 0.001 0.001 0.001],[0.4415]
[0.058],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8906]
[0.06],[1.7436],[0.001 0.001 0.001 0.001 0.001 0.001],[1.2893]
[0.062],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[1.9732]
[0.064],[1.7453],[0.001 0.001 0.001 0.001 0.001 0.001],[2.1982]
[0.066],[1.746],[0.001 0.001 0.001 0.001 0.001 0.001],[2.3578]
[0.068],[1.7465],[0.001 0.001 0.001 0.001 0.001 0.001],[2.4524]
[0.07],[1.747],[0.001 0.001 0.001 0.001 0.001 0.001],[2.4842]
[0.072],[1.7473],[0.001 0.001 0.001 0.001 0.001 0.001],[2.4571]
[0.074],[1.7474],[0.001 0.001 0.001 0.001 0.001 0.001],[2.3757]
[0.076],[1.7475],[0.001 0.001 0.001 0.001 0.001 0.001],[2.246]
[0.078],[1.7475],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0744]
[0.08],[1.7473],[0.001 0.001 0.001 0.001 0.001 0.001],[1.8679]
[0.082],[1.7471],[0.001 0.001 0.001 0.001 0.001 0.001],[1.6597]
[0.084],[1.7468],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4038]
[0.086],[1.7464],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1341]
[0.088],[1.746],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8587]
[0.09],[1.7455],[0.001 0.001 0.001 0.001 0.001 0.001],[0.5844]
[0.092],[1.745],[0.001 0.001 0.001 0.001 0.001 0.001],[0.3176]
