timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.7409],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[22.2789]
[0.004],[1.7384],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[18.7708]
[0.006],[1.735],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.7869]
[0.008],[1.7311],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.319]
[0.01],[1.7268],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[2.3413]
[0.012],[1.7225],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.0872]
[0.014],[1.7183],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9244]
[0.016],[1.7144],[0.001 0.001 0.001 0.001 0.001 0.001],[-9.1433]
[0.018],[1.7111],[0.001 0.001 0.001 0.001 0.001 0.001],[-11.7317]
[0.02],[1.7083],[0.001 0.001 0.001 0.001 0.001 0.001],[-13.6918]
[0.022],[1.7064],[0.001 0.001 0.001 0.001 0.001 0.001],[-17.3996]
[0.024],[1.7054],[0.001 0.001 0.001 0.001 0.001 0.001],[-17.6918]
[0.026],[1.7052],[0.001 0.001 0.001 0.001 0.001 0.001],[-17.4383]
[0.028],[1.7059],[0.001 0.001 0.001 0.001 0.001 0.001],[-16.698]
[0.03],[1.7074],[0.001 0.001 0.001 0.001 0.001 0.001],[-15.5343]
[0.032],[1.7096],[0.001 0.001 0.001 0.001 0.001 0.001],[-14.0151]
[0.034],[1.7125],[0.001 0.001 0.001 0.001 0.001 0.001],[-12.2109]
[0.036],[1.7159],[0.001 0.001 0.001 0.001 0.001 0.001],[-10.1928]
[0.038],[1.7197],[0.001 0.001 0.001 0.001 0.001 0.001],[-8.0312]
[0.04],[1.724],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7939]
[0.042],[1.7284],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.6703]
[0.044],[1.7328],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6012]
[0.046],[1.7373],[0.001 0.001 0.001 0.001 0.001 0.001],[1.3631]
[0.048],[1.7416],[0.001 0.001 0.001 0.001 0.001 0.001],[3.176]
[0.05],[1.7458],[0.001 0.001 0.001 0.001 0.001 0.001],[4.8027]
[0.052],[1.7496],[0.001 0.001 0.001 0.001 0.001 0.001],[6.2156]
[0.054],[1.7531],[0.001 0.001 0.001 0.001 0.001 0.001],[7.3944]
[0.056],[1.7562],[0.001 0.001 0.001 0.001 0.001 0.001],[8.3265]
[0.058],[1.7589],[0.001 0.001 0.001 0.001 0.001 0.001],[9.0061]
[0.06],[1.761],[0.001 0.001 0.001 0.001 0.001 0.001],[9.4342]
[0.062],[1.7627],[0.001 0.001 0.001 0.001 0.001 0.001],[10.6341]
[0.064],[1.7638],[0.001 0.001 0.001 0.001 0.001 0.001],[10.4246]
[0.066],[1.7644],[0.001 0.001 0.001 0.001 0.001 0.001],[9.9915]
[0.068],[1.7645],[0.001 0.001 0.001 0.001 0.001 0.001],[9.3619]
[0.07],[1.7641],[0.001 0.001 0.001 0.001 0.001 0.001],[8.5647]
[0.072],[1.7634],[0.001 0.001 0.001 0.001 0.001 0.001],[7.6305]
[0.074],[1.7622],[0.001 0.001 0.001 0.001 0.001 0.001],[6.5913]
[0.076],[1.7608],[0.001 0.001 0.001 0.001 0.001 0.001],[5.4789]
[0.078],[1.7591],[0.001 0.001 0.001 0.001 0.001 0.001],[4.3249]
[0.08],[1.7573],[0.001 0.001 0.001 0.001 0.001 0.001],[3.1592]
[0.082],[1.7553],[0.001 0.001 0.001 0.001 0.001 0.001],[1.5733]
[0.084],[1.7533],[0.001 0.001 0.001 0.001 0.001 0.001],[0.549]
[0.086],[1.7513],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.4115]
[0.088],[1.7493],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.2885]
[0.09],[1.7474],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.0676]
[0.092],[1.7456],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.7378]
[0.094],[1.744],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.2913]
[0.096],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.7241]
[0.098],[1.7413],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.035]
[0.1],[1.7403],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.2258]
[0.102],[1.7395],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.7402]
[0.104],[1.7389],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6317]
[0.106],[1.7386],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.4212]
[0.108],[1.7385],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.1219]
[0.11],[1.7386],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.7476]
[0.112],[1.7389],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.3129]
[0.114],[1.7394],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.8328]
[0.116],[1.7399],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.3222]
[0.118],[1.7406],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.7955]
[0.12],[1.7414],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.2666]
[0.122],[1.7422],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.5229]
[0.124],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0659]
[0.126],[1.7438],[0.001 0.001 0.001 0.001 0.001 0.001],[0.3586]
[0.128],[1.7446],[0.001 0.001 0.001 0.001 0.001 0.001],[0.7421]
[0.13],[1.7453],[0.001 0.001 0.001 0.001 0.001 0.001],[1.0787]
[0.132],[1.746],[0.001 0.001 0.001 0.001 0.001 0.001],[1.3637]
[0.134],[1.7466],[0.001 0.001 0.001 0.001 0.001 0.001],[1.5943]
[0.136],[1.7471],[0.001 0.001 0.001 0.001 0.001 0.001],[1.7691]
[0.138],[1.7475],[0.001 0.001 0.001 0.001 0.001 0.001],[1.888]
[0.14],[1.7479],[0.001 0.001 0.001 0.001 0.001 0.001],[1.9526]
[0.142],[1.7481],[0.001 0.001 0.001 0.001 0.001 0.001],[2.1643]
[0.144],[1.7482],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0959]
[0.146],[1.7482],[0.001 0.001 0.001 0.001 0.001 0.001],[1.9822]
[0.148],[1.7481],[0.001 0.001 0.001 0.001 0.001 0.001],[1.8296]
[0.15],[1.748],[0.001 0.001 0.001 0.001 0.001 0.001],[1.6447]
[0.152],[1.7477],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4344]
[0.154],[1.7474],[0.001 0.001 0.001 0.001 0.001 0.001],[1.2055]
[0.156],[1.747],[0.001 0.001 0.001 0.001 0.001 0.001],[0.965]
[0.158],[1.7466],[0.001 0.001 0.001 0.001 0.001 0.001],[0.7195]
[0.16],[1.7462],[0.001 0.001 0.001 0.001 0.001 0.001],[0.4752]
[0.162],[1.7457],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1325]
[0.164],[1.7452],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0735]
[0.166],[1.7448],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.263]
[0.168],[1.7444],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.4322]
[0.17],[1.744],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.5787]
[0.172],[1.7436],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.7007]
[0.174],[1.7433],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.797]
[0.176],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.8673]
[0.178],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.9118]
[0.18],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.9314]
[0.182],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.0105]
[0.184],[1.7423],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.9708]
[0.186],[1.7423],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.9111]
[0.188],[1.7423],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.8344]
[0.19],[1.7423],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.7438]
[0.192],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6425]
[0.194],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.5338]
[0.196],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.4207]
