timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.744],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[16.0241]
[0.004],[1.7446],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.7146]
[0.006],[1.7446],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.2207]
[0.008],[1.7439],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7916]
[0.01],[1.7428],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4299]
[0.012],[1.7413],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1763]
[0.014],[1.7396],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0661]
[0.016],[1.7378],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1298]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.608]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1282]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5531]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3784]
[0.026],[1.7301],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.967]
[0.028],[1.7293],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3265]
[0.03],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4699]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4137]
[0.034],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1778]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7844]
[0.038],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2576]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6226]
[0.042],[1.7321],[0.001  0.001  0.001  0.0036 0.0024 0.001 ],[-3.8998]
[0.044],[1.7335],[0.001  0.001  0.001  0.0052 0.0032 0.001 ],[-3.1081]
[0.046],[1.735],[0.001  0.001  0.001  0.0062 0.0036 0.001 ],[-2.2785]
[0.048],[1.7366],[0.001  0.001  0.001  0.0067 0.0039 0.001 ],[-1.4381]
[0.05],[1.7383],[0.001  0.001  0.001  0.0071 0.0041 0.001 ],[-0.6097]
[0.052],[1.7399],[0.001  0.001  0.001  0.0073 0.0042 0.001 ],[0.186]
[0.054],[1.7416],[0.001  0.001  0.001  0.0074 0.0043 0.001 ],[0.9311]
[0.056],[1.7432],[0.001  0.001  0.001  0.0075 0.0043 0.001 ],[1.6106]
[0.058],[1.7447],[0.001  0.001  0.001  0.0076 0.0044 0.001 ],[2.2121]
[0.06],[1.7461],[0.001  0.001  0.001  0.0076 0.0044 0.001 ],[2.7263]
[0.062],[1.7473],[0.001  0.001  0.001  0.0074 0.0043 0.001 ],[3.6614]
[0.064],[1.7484],[0.001  0.001  0.001  0.0073 0.0042 0.001 ],[3.8998]
[0.066],[1.7492],[0.001  0.001  0.001  0.0071 0.0041 0.001 ],[4.0358]
[0.068],[1.7499],[0.001  0.001  0.001  0.0069 0.004  0.001 ],[4.0732]
[0.07],[1.7503],[0.001  0.001  0.001  0.0068 0.004  0.001 ],[4.0178]
[0.072],[1.7506],[0.001  0.001  0.001  0.0066 0.0039 0.001 ],[3.8776]
[0.074],[1.7506],[0.001  0.001  0.001  0.0065 0.0038 0.001 ],[3.6618]
[0.076],[1.7505],[0.001  0.001  0.001  0.0064 0.0037 0.001 ],[3.3808]
[0.078],[1.7503],[0.001  0.001  0.001  0.0062 0.0037 0.001 ],[3.046]
[0.08],[1.7499],[0.001  0.001  0.001  0.0061 0.0036 0.001 ],[2.6689]
[0.082],[1.7494],[0.001  0.001  0.001  0.006  0.0035 0.001 ],[2.24]
[0.084],[1.7488],[0.001  0.001  0.001  0.0058 0.0035 0.001 ],[1.8213]
[0.086],[1.7481],[0.001  0.001  0.001  0.0057 0.0034 0.001 ],[1.3937]
[0.088],[1.7474],[0.001  0.001  0.001  0.0056 0.0034 0.001 ],[0.9689]
[0.09],[1.7466],[0.001  0.001  0.001  0.0055 0.0033 0.001 ],[0.5564]
[0.092],[1.7458],[0.001  0.001  0.001  0.0054 0.0032 0.001 ],[0.1652]
[0.094],[1.7451],[0.001  0.001  0.001  0.0053 0.0032 0.001 ],[-0.1973]
[0.096],[1.7443],[0.001  0.001  0.001  0.0051 0.0031 0.001 ],[-0.5247]
[0.098],[1.7436],[0.001  0.001  0.001  0.005  0.0031 0.001 ],[-0.812]
[0.1],[1.743],[0.001  0.001  0.001  0.0049 0.003  0.001 ],[-1.0555]
[0.102],[1.7424],[0.001  0.001  0.001  0.0048 0.003  0.001 ],[-1.4878]
[0.104],[1.7419],[0.001  0.001  0.001  0.0047 0.0029 0.001 ],[-1.5968]
[0.106],[1.7415],[0.001  0.001  0.001  0.0046 0.0029 0.001 ],[-1.6576]
[0.108],[1.7412],[0.001  0.001  0.001  0.0046 0.0028 0.001 ],[-1.6724]
[0.11],[1.741],[0.001  0.001  0.001  0.0045 0.0028 0.001 ],[-1.6444]
[0.112],[1.7408],[0.001  0.001  0.001  0.0044 0.0027 0.001 ],[-1.5775]
[0.114],[1.7408],[0.001  0.001  0.001  0.0043 0.0027 0.001 ],[-1.4764]
[0.116],[1.7408],[0.001  0.001  0.001  0.0042 0.0026 0.001 ],[-1.346]
[0.118],[1.7409],[0.001  0.001  0.001  0.0041 0.0026 0.001 ],[-1.1917]
[0.12],[1.741],[0.001  0.001  0.001  0.004  0.0026 0.001 ],[-1.0191]
[0.122],[1.7412],[0.001  0.001  0.001  0.004  0.0025 0.001 ],[-0.8149]
[0.124],[1.7415],[0.001  0.001  0.001  0.0039 0.0025 0.001 ],[-0.6259]
[0.126],[1.7418],[0.001  0.001  0.001  0.0038 0.0024 0.001 ],[-0.4344]
[0.128],[1.7421],[0.001  0.001  0.001  0.0037 0.0024 0.001 ],[-0.2455]
[0.13],[1.7424],[0.001  0.001  0.001  0.0037 0.0024 0.001 ],[-0.0635]
[0.132],[1.7427],[0.001  0.001  0.001  0.0036 0.0023 0.001 ],[0.1076]
[0.134],[1.743],[0.001  0.001  0.001  0.0035 0.0023 0.001 ],[0.2645]
[0.136],[1.7433],[0.001  0.001  0.001  0.0035 0.0023 0.001 ],[0.4047]
[0.138],[1.7436],[0.001  0.001  0.001  0.0034 0.0022 0.001 ],[0.5258]
[0.14],[1.7438],[0.001  0.001  0.001  0.0034 0.0022 0.001 ],[0.6265]
[0.142],[1.744],[0.001  0.001  0.001  0.0033 0.0022 0.001 ],[0.8126]
[0.144],[1.7442],[0.001  0.001  0.001  0.0032 0.0022 0.001 ],[0.8523]
[0.146],[1.7443],[0.001  0.001  0.001  0.0032 0.0021 0.001 ],[0.8699]
[0.148],[1.7444],[0.001  0.001  0.001  0.0031 0.0021 0.001 ],[0.8668]
[0.15],[1.7445],[0.001  0.001  0.001  0.0031 0.0021 0.001 ],[0.8444]
[0.152],[1.7445],[0.001 0.001 0.001 0.003 0.002 0.001],[0.8049]
[0.154],[1.7445],[0.001 0.001 0.001 0.003 0.002 0.001],[0.7503]
[0.156],[1.7444],[0.001  0.001  0.001  0.0029 0.002  0.001 ],[0.683]
[0.158],[1.7443],[0.001  0.001  0.001  0.0029 0.002  0.001 ],[0.6057]
[0.16],[1.7442],[0.001  0.001  0.001  0.0028 0.0019 0.001 ],[0.5209]
[0.162],[1.7441],[0.001  0.001  0.001  0.0028 0.0019 0.001 ],[0.4185]
[0.164],[1.744],[0.001  0.001  0.001  0.0027 0.0019 0.001 ],[0.329]
[0.166],[1.7438],[0.001  0.001  0.001  0.0027 0.0019 0.001 ],[0.2392]
[0.168],[1.7436],[0.001  0.001  0.001  0.0026 0.0018 0.001 ],[0.1514]
[0.17],[1.7435],[0.001  0.001  0.001  0.0026 0.0018 0.001 ],[0.0676]
[0.172],[1.7433],[0.001  0.001  0.001  0.0026 0.0018 0.001 ],[-0.0106]
[0.174],[1.7431],[0.001  0.001  0.001  0.0025 0.0018 0.001 ],[-0.0818]
[0.176],[1.743],[0.001  0.001  0.001  0.0025 0.0018 0.001 ],[-0.1447]
[0.178],[1.7428],[0.001  0.001  0.001  0.0025 0.0017 0.001 ],[-0.1985]
[0.18],[1.7427],[0.001  0.001  0.001  0.0024 0.0017 0.001 ],[-0.2427]
[0.182],[1.7426],[0.001  0.001  0.001  0.0024 0.0017 0.001 ],[-0.3252]
[0.184],[1.7425],[0.001  0.001  0.001  0.0023 0.0017 0.001 ],[-0.3411]
[0.186],[1.7424],[0.001  0.001  0.001  0.0023 0.0017 0.001 ],[-0.3469]
[0.188],[1.7424],[0.001  0.001  0.001  0.0023 0.0017 0.001 ],[-0.3432]
[0.19],[1.7423],[0.001  0.001  0.001  0.0022 0.0016 0.001 ],[-0.3309]
[0.192],[1.7423],[0.001  0.001  0.001  0.0022 0.0016 0.001 ],[-0.3109]
[0.194],[1.7423],[0.001  0.001  0.001  0.0022 0.0016 0.001 ],[-0.2844]
[0.196],[1.7423],[0.001  0.001  0.001  0.0022 0.0016 0.001 ],[-0.2523]
[0.198],[1.7423],[0.001  0.001  0.001  0.0021 0.0016 0.001 ],[-0.216]
[0.2],[1.7424],[0.001  0.001  0.001  0.0021 0.0016 0.001 ],[-0.1766]
[0.202],[1.7424],[0.001  0.001  0.001  0.0021 0.0016 0.001 ],[-0.1278]
[0.204],[1.7425],[0.001  0.001  0.001  0.002  0.0015 0.001 ],[-0.0872]
[0.206],[1.7426],[0.001  0.001  0.001  0.002  0.0015 0.001 ],[-0.0468]
[0.208],[1.7426],[0.001  0.001  0.001  0.002  0.0015 0.001 ],[-0.0077]
[0.21],[1.7427],[0.001  0.001  0.001  0.002  0.0015 0.001 ],[0.0293]
[0.212],[1.7427],[0.001  0.001  0.001  0.0019 0.0015 0.001 ],[0.0634]
[0.214],[1.7428],[0.001  0.001  0.001  0.0019 0.0015 0.001 ],[0.0941]
