timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.744],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[16.0241]
[0.004],[1.7446],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.7146]
[0.006],[1.7446],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.2207]
[0.008],[1.7439],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7916]
[0.01],[1.7428],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4299]
[0.012],[1.7413],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1763]
[0.014],[1.7396],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0661]
[0.016],[1.7378],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1298]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.608]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1282]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5531]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3784]
[0.026],[1.7301],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.967]
[0.028],[1.7293],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3265]
[0.03],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4699]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4137]
[0.034],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1778]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7844]
[0.038],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2576]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6226]
[0.042],[1.7321],[0.001  0.001  0.001  0.0018 0.001  0.001 ],[-3.8998]
[0.044],[1.7335],[0.001  0.001  0.001  0.0023 0.001  0.001 ],[-3.1156]
[0.046],[1.735],[0.001  0.001  0.001  0.0026 0.001  0.001 ],[-2.2974]
[0.048],[1.7366],[0.001  0.001  0.001  0.0028 0.001  0.001 ],[-1.4711]
[0.05],[1.7382],[0.001  0.001  0.001  0.0029 0.001  0.001 ],[-0.6584]
[0.052],[1.7399],[0.001 0.001 0.001 0.003 0.001 0.001],[0.1208]
[0.054],[1.7415],[0.001 0.001 0.001 0.003 0.001 0.001],[0.8492]
[0.056],[1.7431],[0.001 0.001 0.001 0.003 0.001 0.001],[1.5122]
[0.058],[1.7446],[0.001  0.001  0.001  0.0031 0.001  0.001 ],[2.098]
[0.06],[1.746],[0.001  0.001  0.001  0.0031 0.001  0.001 ],[2.5976]
[0.062],[1.7472],[0.001 0.001 0.001 0.003 0.001 0.001],[3.5091]
[0.064],[1.7482],[0.001 0.001 0.001 0.003 0.001 0.001],[3.738]
[0.066],[1.749],[0.001  0.001  0.001  0.0029 0.001  0.001 ],[3.8666]
[0.068],[1.7497],[0.001  0.001  0.001  0.0029 0.001  0.001 ],[3.8988]
[0.07],[1.7501],[0.001  0.001  0.001  0.0028 0.001  0.001 ],[3.8406]
[0.072],[1.7504],[0.001  0.001  0.001  0.0028 0.001  0.001 ],[3.6997]
[0.074],[1.7504],[0.001  0.001  0.001  0.0027 0.001  0.001 ],[3.4853]
[0.076],[1.7503],[0.001  0.001  0.001  0.0027 0.001  0.001 ],[3.2076]
[0.078],[1.7501],[0.001  0.001  0.001  0.0026 0.001  0.001 ],[2.8779]
[0.08],[1.7497],[0.001  0.001  0.001  0.0026 0.001  0.001 ],[2.5075]
[0.082],[1.7492],[0.001  0.001  0.001  0.0026 0.001  0.001 ],[2.0852]
[0.084],[1.7486],[0.001  0.001  0.001  0.0025 0.001  0.001 ],[1.6756]
[0.086],[1.7479],[0.001  0.001  0.001  0.0025 0.001  0.001 ],[1.2581]
[0.088],[1.7472],[0.001  0.001  0.001  0.0024 0.001  0.001 ],[0.8438]
[0.09],[1.7465],[0.001  0.001  0.001  0.0024 0.001  0.001 ],[0.4423]
[0.092],[1.7457],[0.001  0.001  0.001  0.0024 0.001  0.001 ],[0.0621]
[0.094],[1.745],[0.001  0.001  0.001  0.0023 0.001  0.001 ],[-0.2896]
[0.096],[1.7443],[0.001  0.001  0.001  0.0023 0.001  0.001 ],[-0.6065]
[0.098],[1.7436],[0.001  0.001  0.001  0.0023 0.001  0.001 ],[-0.8838]
[0.1],[1.7429],[0.001  0.001  0.001  0.0022 0.001  0.001 ],[-1.1179]
[0.102],[1.7424],[0.001  0.001  0.001  0.0022 0.001  0.001 ],[-1.5349]
[0.104],[1.7419],[0.001  0.001  0.001  0.0022 0.001  0.001 ],[-1.6375]
[0.106],[1.7415],[0.001  0.001  0.001  0.0022 0.001  0.001 ],[-1.6929]
[0.108],[1.7412],[0.001  0.001  0.001  0.0021 0.001  0.001 ],[-1.7033]
[0.11],[1.741],[0.001  0.001  0.001  0.0021 0.001  0.001 ],[-1.6719]
[0.112],[1.7409],[0.001  0.001  0.001  0.0021 0.001  0.001 ],[-1.6026]
[0.114],[1.7409],[0.001 0.001 0.001 0.002 0.001 0.001],[-1.5]
[0.116],[1.7409],[0.001 0.001 0.001 0.002 0.001 0.001],[-1.369]
[0.118],[1.741],[0.001 0.001 0.001 0.002 0.001 0.001],[-1.2149]
[0.12],[1.7411],[0.001 0.001 0.001 0.002 0.001 0.001],[-1.0432]
[0.122],[1.7413],[0.001  0.001  0.001  0.0019 0.001  0.001 ],[-0.838]
[0.124],[1.7416],[0.001  0.001  0.001  0.0019 0.001  0.001 ],[-0.6513]
[0.126],[1.7419],[0.001  0.001  0.001  0.0019 0.001  0.001 ],[-0.4624]
[0.128],[1.7422],[0.001  0.001  0.001  0.0019 0.001  0.001 ],[-0.2764]
[0.13],[1.7425],[0.001  0.001  0.001  0.0018 0.001  0.001 ],[-0.0976]
[0.132],[1.7428],[0.001  0.001  0.001  0.0018 0.001  0.001 ],[0.0704]
[0.134],[1.7431],[0.001  0.001  0.001  0.0018 0.001  0.001 ],[0.2244]
[0.136],[1.7434],[0.001  0.001  0.001  0.0018 0.001  0.001 ],[0.3616]
[0.138],[1.7436],[0.001  0.001  0.001  0.0018 0.001  0.001 ],[0.4801]
[0.14],[1.7439],[0.001  0.001  0.001  0.0017 0.001  0.001 ],[0.5784]
[0.142],[1.7441],[0.001  0.001  0.001  0.0017 0.001  0.001 ],[0.7611]
[0.144],[1.7443],[0.001  0.001  0.001  0.0017 0.001  0.001 ],[0.7995]
[0.146],[1.7444],[0.001  0.001  0.001  0.0017 0.001  0.001 ],[0.8163]
[0.148],[1.7445],[0.001  0.001  0.001  0.0017 0.001  0.001 ],[0.8127]
[0.15],[1.7445],[0.001  0.001  0.001  0.0017 0.001  0.001 ],[0.7903]
[0.152],[1.7445],[0.001  0.001  0.001  0.0016 0.001  0.001 ],[0.7512]
[0.154],[1.7445],[0.001  0.001  0.001  0.0016 0.001  0.001 ],[0.6974]
[0.156],[1.7445],[0.001  0.001  0.001  0.0016 0.001  0.001 ],[0.6314]
[0.158],[1.7444],[0.001  0.001  0.001  0.0016 0.001  0.001 ],[0.5556]
[0.16],[1.7443],[0.001  0.001  0.001  0.0016 0.001  0.001 ],[0.4727]
[0.162],[1.7441],[0.001  0.001  0.001  0.0016 0.001  0.001 ],[0.3727]
[0.164],[1.744],[0.001  0.001  0.001  0.0016 0.001  0.001 ],[0.2854]
[0.166],[1.7438],[0.001  0.001  0.001  0.0015 0.001  0.001 ],[0.1979]
[0.168],[1.7437],[0.001  0.001  0.001  0.0015 0.001  0.001 ],[0.1126]
[0.17],[1.7435],[0.001  0.001  0.001  0.0015 0.001  0.001 ],[0.0313]
[0.172],[1.7433],[0.001  0.001  0.001  0.0015 0.001  0.001 ],[-0.0444]
[0.174],[1.7432],[0.001  0.001  0.001  0.0015 0.001  0.001 ],[-0.1131]
[0.176],[1.743],[0.001  0.001  0.001  0.0015 0.001  0.001 ],[-0.1736]
[0.178],[1.7429],[0.001  0.001  0.001  0.0015 0.001  0.001 ],[-0.2252]
[0.18],[1.7427],[0.001  0.001  0.001  0.0014 0.001  0.001 ],[-0.2673]
[0.182],[1.7426],[0.001  0.001  0.001  0.0014 0.001  0.001 ],[-0.3461]
[0.184],[1.7425],[0.001  0.001  0.001  0.0014 0.001  0.001 ],[-0.3605]
[0.186],[1.7425],[0.001  0.001  0.001  0.0014 0.001  0.001 ],[-0.365]
[0.188],[1.7424],[0.001  0.001  0.001  0.0014 0.001  0.001 ],[-0.3603]
[0.19],[1.7424],[0.001  0.001  0.001  0.0014 0.001  0.001 ],[-0.3472]
[0.192],[1.7424],[0.001  0.001  0.001  0.0014 0.001  0.001 ],[-0.3266]
[0.194],[1.7424],[0.001  0.001  0.001  0.0014 0.001  0.001 ],[-0.2996]
[0.196],[1.7424],[0.001  0.001  0.001  0.0014 0.001  0.001 ],[-0.2673]
[0.198],[1.7424],[0.001  0.001  0.001  0.0014 0.001  0.001 ],[-0.2309]
[0.2],[1.7424],[0.001  0.001  0.001  0.0013 0.001  0.001 ],[-0.1915]
[0.202],[1.7425],[0.001  0.001  0.001  0.0013 0.001  0.001 ],[-0.1421]
[0.204],[1.7425],[0.001  0.001  0.001  0.0013 0.001  0.001 ],[-0.1018]
[0.206],[1.7426],[0.001  0.001  0.001  0.0013 0.001  0.001 ],[-0.0618]
[0.208],[1.7427],[0.001  0.001  0.001  0.0013 0.001  0.001 ],[-0.0231]
[0.21],[1.7427],[0.001  0.001  0.001  0.0013 0.001  0.001 ],[0.0134]
[0.212],[1.7428],[0.001  0.001  0.001  0.0013 0.001  0.001 ],[0.0471]
[0.214],[1.7429],[0.001  0.001  0.001  0.0013 0.001  0.001 ],[0.0773]
[0.216],[1.7429],[0.001  0.001  0.001  0.0013 0.001  0.001 ],[0.1036]
[0.218],[1.743],[0.001  0.001  0.001  0.0013 0.001  0.001 ],[0.1256]
