timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.741],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[23.0084]
[0.004],[1.7384],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[19.3875]
[0.006],[1.7349],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[13.2243]
[0.008],[1.7309],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.5918]
[0.01],[1.7265],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[2.4653]
[0.012],[1.7221],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.0949]
[0.014],[1.7178],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.0457]
[0.016],[1.7139],[0.001 0.001 0.001 0.001 0.001 0.001],[-9.3596]
[0.018],[1.7104],[0.001 0.001 0.001 0.001 0.001 0.001],[-12.0242]
[0.02],[1.7076],[0.001 0.001 0.001 0.001 0.001 0.001],[-14.042]
[0.022],[1.7057],[0.001 0.001 0.001 0.001 0.001 0.001],[-17.854]
[0.024],[1.7046],[0.001 0.001 0.001 0.001 0.001 0.001],[-18.1553]
[0.026],[1.7044],[0.001 0.001 0.001 0.001 0.001 0.001],[-17.8954]
[0.028],[1.7051],[0.001 0.001 0.001 0.001 0.001 0.001],[-17.1351]
[0.03],[1.7067],[0.001 0.001 0.001 0.001 0.001 0.001],[-15.9396]
[0.032],[1.7089],[0.001 0.001 0.001 0.001 0.001 0.001],[-14.3786]
[0.034],[1.7119],[0.001 0.001 0.001 0.001 0.001 0.001],[-12.5247]
[0.036],[1.7154],[0.001 0.001 0.001 0.001 0.001 0.001],[-10.4512]
[0.038],[1.7194],[0.001 0.001 0.001 0.001 0.001 0.001],[-8.2304]
[0.04],[1.7237],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.932]
[0.042],[1.7282],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.7205]
[0.044],[1.7328],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.5954]
[0.046],[1.7374],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4217]
[0.048],[1.7418],[0.001 0.001 0.001 0.001 0.001 0.001],[3.2831]
[0.05],[1.7461],[0.001 0.001 0.001 0.001 0.001 0.001],[4.9527]
[0.052],[1.75],[0.001 0.001 0.001 0.001 0.001 0.001],[6.4025]
[0.054],[1.7536],[0.001 0.001 0.001 0.001 0.001 0.001],[7.6116]
[0.056],[1.7568],[0.001 0.001 0.001 0.001 0.001 0.001],[8.5671]
[0.058],[1.7595],[0.001 0.001 0.001 0.001 0.001 0.001],[9.263]
[0.06],[1.7617],[0.001 0.001 0.001 0.001 0.001 0.001],[9.7005]
[0.062],[1.7634],[0.001 0.001 0.001 0.001 0.001 0.001],[10.9309]
[0.064],[1.7645],[0.001 0.001 0.001 0.001 0.001 0.001],[10.7135]
[0.066],[1.7651],[0.001 0.001 0.001 0.001 0.001 0.001],[10.2664]
[0.068],[1.7652],[0.001 0.001 0.001 0.001 0.001 0.001],[9.6175]
[0.07],[1.7648],[0.001 0.001 0.001 0.001 0.001 0.001],[8.7965]
[0.072],[1.7641],[0.001 0.001 0.001 0.001 0.001 0.001],[7.835]
[0.074],[1.7629],[0.001 0.001 0.001 0.001 0.001 0.001],[6.7657]
[0.076],[1.7614],[0.001 0.001 0.001 0.001 0.001 0.001],[5.6215]
[0.078],[1.7597],[0.001 0.001 0.001 0.001 0.001 0.001],[4.4347]
[0.08],[1.7578],[0.001 0.001 0.001 0.001 0.001 0.001],[3.2362]
[0.082],[1.7557],[0.001 0.001 0.001 0.001 0.001 0.001],[1.6054]
[0.084],[1.7536],[0.001 0.001 0.001 0.001 0.001 0.001],[0.5527]
[0.086],[1.7515],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.4342]
[0.088],[1.7495],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.335]
[0.09],[1.7476],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1351]
[0.092],[1.7457],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.8231]
